Sale ID,Order ID,Invoice Number,Transaction Date,Transaction Time,Sales Channel,Customer ID,Product ID,Product Name,SKU,Quantity Sold,Price per Unit,Total Sale Amount
PGILQJR4,OE4DDDR81F,PNYVVWP6,2019-11-13 03:59:50,19:36:53,Mobile,YOTQPWZ8,2AO3L1J1,Southern Kid,V0WPQBSCGS2B,10,205.47,2054.7
GL4P1U94,A0FFA0JE67,HYLUVR1H,2021-12-19 03:59:50,11:55:16,Mobile,3VFQ99V6,2IIAVYPJ,Quality May,K6Q5FO1K8DC3,2,422.7,845.4
5X8KQ8AZ,Q6R8A1PXO4,LKU9W4TM,2023-08-24 03:59:50,20:53:57,In-store,X09YM04T,KSYBC8F5,Laugh Republican,5E26AR297F4O,1,88.97,88.97
Z4SCPUYD,PGIEURQKJD,YHKPM6OG,2023-01-29 03:59:50,05:55:08,In-store,05YXSOPJ,L71N0Q06,Coach House,EEEHR07188QR,7,247.52,1732.64
EKIV809N,YN0DIHEMOK,4NO8ZEOL,2022-01-05 03:59:50,02:00:47,In-store,EBX0NZ8R,5N51NHHE,Direction Event,3B3RUGEUCKIB,8,185.21,1481.68
DFN57U3S,IQJSXHHYNU,ZWDLM8G3,2022-06-11 03:59:50,06:02:38,In-store,I5JUNQU7,VBYJB98O,Think Word,5GWGGW44TAMB,10,405.54,4055.4
0C8L0NL5,92Q6SNFQE2,NG5DR4UB,2024-02-01 03:59:50,14:30:18,Online,WP9JCK9V,HMDSOERM,Thus Arm,R7PJ40GXSCEM,3,55.87,167.61
P6Z56FLY,IPSI9ZHWV0,LQ6MBQ84,2023-10-06 03:59:50,21:06:36,Mobile,IXWAOWTG,DV3ROJEF,Stay Relationship,2K5N8IWUEL3D,5,40.43,202.15
QHWSZCYW,JBO9900S9G,O6BBT2SN,2023-06-08 03:59:50,19:45:43,In-store,X09YM04T,ZU5Z10Z1,Face According,FHGMCH81XJKS,3,266.97,800.91
0UROSVMA,XWEWGSU2I9,IOY800VC,2021-08-27 03:59:50,07:04:22,In-store,M41F1RHF,6DLAY99Y,Summer Than,51ZII35MFQ7M,10,70.12,701.2
63Y94YUS,U20EP47UY0,RGM4C1CY,2021-06-25 03:59:50,05:40:16,In-store,JR7OOFMS,X5Z97GVR,Late Science,XU1N1MA97SKT,3,257.6,772.8
4460577B,842FU2MFMW,T009L8EA,2024-05-14 03:59:50,11:53:14,Mobile,4NV9BHBI,4NM862ZT,Much Program,3U3HLNFJYEW3,4,323.85,1295.4
LSE9QROR,90HCWQZQWK,TZBC7SHL,2020-07-27 03:59:50,08:27:05,In-store,SVQ0L1ZL,QAB3NFSU,Deal Senior,R7AAZT0IA6BE,9,104.5,940.5
ON6CSV09,W2QBG67370,BLXP8TN1,2024-06-26 03:59:50,15:12:09,Online,NMM4CNOY,EMEMZYL8,Tax Evening,9FIJ4M12IGVR,2,193.63,387.26
CSA546T6,AZ51C4INHQ,DCG4WFIJ,2021-06-17 03:59:50,21:49:34,In-store,FOGFV5QA,SKRVWTWE,Page Next,SGZ872RMW9YC,7,498.56,3489.92
64GR6WDX,XSQ5YEJO3L,3ZF883Q3,2023-02-14 03:59:50,23:09:16,In-store,XE81N9Y6,YVYGP432,Affect Simply,P7XMGG7OL3N3,7,454.19,3179.33
3JCJ4VQY,UFMPC2FQYD,RQKF9LWZ,2024-08-17 03:59:50,20:48:33,Mobile,2F7OPMQ4,GUFEQNLY,Deal Him,96V7LMD88KG8,1,325.28,325.28
51UB2KPH,7HKC1XNM1X,4FQUNYAL,2021-12-23 03:59:50,00:11:13,Online,6PIHVQ35,OWKFX218,Company Teacher,Z15KJSI0ZBMB,2,269.86,539.72
LGQ1IAN9,AE3AEE1F8H,8XO9C7TT,2022-10-30 03:59:50,15:55:43,In-store,83OY05YT,HAFB95R5,Trial Financial,OP74TPRQNO7J,10,214.63,2146.3
O8DAI1U7,MZ8D7ZS0UR,C0A5TAV2,2021-11-29 03:59:50,05:26:44,Online,23TZE6GA,L8LIGRO4,Every Operation,SMQGJXPBO6VG,7,56.66,396.62
MQNT40QS,XSYKS6GR0N,LULQ6MII,2022-09-19 03:59:50,22:54:23,Mobile,2PH2YXA3,573J0DXX,Before Such,WD3TTVZNAWGH,3,436.39,1309.17
L6OK8KDI,1V3PQJY1RF,T9F6G1MK,2022-02-28 03:59:50,01:40:55,Mobile,7ZHE662H,MCR9LYZ9,Memory Where,KR3VSBWVKHFR,3,476.52,1429.56
HFHV7H7B,4S6X3ZV43P,97HKWPTB,2022-10-10 03:59:50,05:39:23,Online,VPUSMPFH,KNMXJRFH,Stage Plan,FVE2WF7RZY2Y,6,490.12,2940.72
F72YFAFQ,VAYQC0Y6TY,JM7E84Z7,2023-11-24 03:59:50,07:46:15,Mobile,NIOWIY9Q,QHH2MS49,Build Talk,LHSRZ0P0AT3P,5,195.11,975.55
C75SVIZJ,JU0WDD8GEE,4T3TSUSG,2020-01-13 03:59:50,16:36:14,Mobile,YCIKH5XU,ONNPZV3M,Chair Head,3CLJ4A7VK6B9,1,278.79,278.79
QU8QQHTP,AZM0HUW6T7,5Y82BTNO,2021-11-29 03:59:50,05:47:45,Mobile,NA0WNEVR,029HGEIX,Determine Price,AHLJIYIWGFB3,1,396.66,396.66
BIMNR0GL,81DKI0UFER,VHKF67WW,2020-07-10 03:59:50,20:18:22,Online,6YGNDWL7,L0FNYN1C,Director Common,QZW90Z3GV0AZ,4,255.7,1022.8
UT0141GE,6263PF814N,7813E41Y,2023-05-30 03:59:50,12:23:39,In-store,TVSSZPZ7,Y51ESCF9,View Growth,IX35P5RFVVPZ,1,30.17,30.17
0OUSZRS8,0IWP50Q0OD,BD28511A,2023-02-13 03:59:50,23:03:50,Online,E1W3EC6F,CXVPCT7E,Majority Break,F388GE04UJ83,6,234.73,1408.38
YDBH1HTK,2U5ERWUPM2,ECG0OTT5,2021-10-25 03:59:50,16:52:56,Online,60EVL78V,T6WZ6GXP,Early Keep,1VDBLBWT5EZS,9,187.03,1683.27
VAFFCBZQ,LTRNE13GP7,HA0QF4E6,2024-07-15 03:59:50,12:28:58,Mobile,GP7HTPXT,LEECMR05,Property Scientist,PBE40FDHCQYN,9,62.76,564.84
7KAY8CVQ,UP086Q1TRC,QKPBLU8S,2021-03-17 03:59:50,06:02:59,Online,VN92UER8,EGRDF850,American Likely,PKVFG9CGFWAK,7,204.48,1431.36
PYVFB7Y8,RCZRQLTMTC,IJ817IBI,2019-11-15 03:59:50,11:18:05,Online,BMTPXAJC,YSM0YLN1,Safe Piece,IF4JSPGNEK6E,3,222.21,666.63
SJPVD1YZ,F6MFAPWU93,TIPL3NYJ,2021-01-28 03:59:50,21:17:45,In-store,2RK5L57K,913D0NK3,Blue Believe,QSD7RRE1KDYN,7,306.19,2143.33
6DUFBON5,HIMR1LHKAW,MZ8ZY2TK,2019-12-25 03:59:50,22:00:46,Mobile,TRDI31QM,DNSBIF9O,Analysis Late,XIOR7UTVFU99,9,379.48,3415.32
YZRQ584K,6JX7ON15F8,UVNUMFOI,2024-02-14 03:59:50,06:16:32,Mobile,KKB270EM,40FDHFC2,Small Long,J51GS720D5D9,4,369.08,1476.32
B4OWPQF4,DWNHF1KTC7,CHILTHBY,2023-10-06 03:59:50,04:09:33,Mobile,SDS3ZOIU,L2XZIC5Y,Choice Require,0ASGDZ5ZP17R,9,227.96,2051.64
3UXP9MD3,FP7FDRUVR2,VL6LYNVG,2024-04-22 03:59:50,22:09:28,In-store,AWC3H0HF,DTI9XHGG,Morning Feeling,JBPQK256ZGA4,1,103.01,103.01
75ZBKOBM,ZEBNHPJ8XU,4755HW1T,2021-03-01 03:59:50,01:25:20,In-store,9WKBRCU2,M5SN2OLI,Affect Rate,7869RXARABNJ,5,342.68,1713.4
PCD9VDPR,O6YBL0U5SS,3C4QCN20,2020-07-13 03:59:50,14:51:34,Mobile,E1W6NZFJ,U8F7JCU6,Believe Staff,7HB7T037O95X,8,382.66,3061.28
GKH23BGX,N4N407F901,ETM4B27X,2023-02-22 03:59:50,17:25:28,Mobile,QEPIHV7P,H7R1UMZG,Lose Family,0HFV1N4J56NX,9,275.25,2477.25
VJ0RTT1G,75ZZDGADSX,1M31AUJB,2020-09-17 03:59:50,22:50:32,In-store,0EMXWGVC,LEECMR05,Property Scientist,PBE40FDHCQYN,3,62.76,188.28
W85HOQHC,GJLFJ015XO,K4SN3O19,2021-07-20 03:59:50,02:20:48,Mobile,5EEEJBD8,BC9LY2HP,Likely They,QQ7AL6XMJ25A,4,316.78,1267.12
8Z9DW80N,JNSVLCEYUA,VPQ7BRSV,2023-08-22 03:59:50,13:31:51,In-store,XL4W3UAS,CW0VJDHY,Safe Heart,9YV7L8XYA58M,2,81.79,163.58
NX9XZ3K5,7POMV7BML3,CEDEJ4QU,2024-01-15 03:59:50,10:03:14,Mobile,RFJOQZ5Z,09ZK99DU,Value Box,ZREWT56XDLG4,10,317.85,3178.5
PEXU0UVT,0SEI5N9BEU,PHPJ8J5J,2022-02-01 03:59:50,18:20:18,Online,A1GBQB43,7OZ1KRLX,Truth Good,3HN613L3ENNS,9,96.98,872.82
1XJNGIZF,5QLSEONQGF,4U8KST67,2021-01-13 03:59:50,15:09:51,In-store,Q27S6XKI,QE5HZ0LM,Source Western,O9S9G9PBCCFS,6,393.8,2362.8
QANKVAOG,KKANQJHGBR,5LIUDGEK,2023-01-16 03:59:50,04:52:27,Mobile,V4LLPE1Z,SOQD5ICL,Seven Marriage,6KI8NAUZRELJ,3,252.91,758.73
MAPZI9W4,FSQ7NQOFM0,0VTJM3OB,2023-07-29 03:59:50,03:06:53,Mobile,2YB4LJYA,3M1JPC9P,Record Nice,DO0C3DWD01S1,10,151.96,1519.6
E6NLTHSK,HGFR9CRYPW,SY9RZV4H,2020-09-20 03:59:50,02:44:38,Online,QB2I2HMR,CY3SJ90E,Song Opportunity,WKYYKTSCAMYZ,5,140.8,704
81NYBX53,S87NNMW0HP,YY1DY6A6,2021-01-03 03:59:50,22:35:35,In-store,9UWGGY2Q,LSED0PK9,Trade Evidence,5XZWJ1N1WOVW,9,317.3,2855.7
5SYSWDPI,VYTPUHRZPC,LX4MYKT5,2023-07-13 03:59:50,16:36:05,Mobile,4WEDYVOW,O5SAER7A,Country Manager,83AW682DDMVP,7,162.47,1137.29
S5UIXWSB,J8VVY7RRAN,OIEBO1KO,2020-09-27 03:59:50,15:59:27,Online,A6N8J94U,KSYBC8F5,Laugh Republican,5E26AR297F4O,4,88.97,355.88
GQ7SS6N8,YIE8Z35CEY,8GV6921Z,2021-01-04 03:59:50,06:39:25,In-store,HGSOZSM9,FBV1AUTF,Training Perform,HZGDHC056SKY,10,252.21,2522.1
Z2A2ZP5X,93XCJVTZ98,996VOIF9,2019-12-22 03:59:50,19:14:53,Online,PA5OEI2H,O3ZIMSMU,Particularly May,TNE9KL6HJ8C5,5,126.91,634.55
TB6BBYTZ,0MDKC6UP6V,JDL0UKFQ,2022-07-31 03:59:50,04:42:02,Mobile,ZZ4FAREO,M00LE700,Read Authority,3S3SB2YJHG2Z,4,131.07,524.28
48DM134C,5I3O2MPM8M,D7PXTXE2,2023-06-15 03:59:50,00:24:01,Mobile,535H6EL2,9L57EXXG,Can Pull,N3X2I7RQXI98,8,431.31,3450.48
WGMKETKV,YWS9IS3S3Q,NIAZLRW3,2020-06-12 03:59:50,15:30:18,Mobile,NXTYFQP3,YB96VR8C,Tax New,6LNP63XZJAJS,3,122.41,367.23
ZUQYZ6TC,8EMTAZQPKC,RB6QX08L,2022-12-01 03:59:50,13:56:44,Mobile,1B5UO2QM,RBDZ2608,List Month,CUHY5B7R8OVD,7,496.8,3477.6
MLTKMU5X,P4VUFXNBNI,MB5RW44Q,2021-10-03 03:59:50,09:29:18,Online,2FRY1YD8,EU56WP1S,Sort Cultural,AJNOCRYM5MAG,3,93.2,279.6
591NWL5P,3HI24MCHES,OA4LJVNH,2021-12-15 03:59:50,21:54:19,Online,5KYE2SD0,ZA9WGNML,Name Guess,7AM6DFIBS1SP,1,295.51,295.51
N62HM5E8,6UWRE11VNM,PYKJKQLR,2020-03-21 03:59:50,09:41:58,In-store,B95WW1AF,15N8HMCJ,So Turn,MJSQTIIKBYCN,6,304.08,1824.48
V18W9S8E,1DHQGVEG7B,TN35J81L,2021-04-14 03:59:50,20:57:30,Mobile,AONXNOPE,5REW0Q5Z,System Let,HWXEDRTXWWK0,4,284.99,1139.96
VS6HBN77,9UI1Q3HO2T,SJ47WNX9,2023-12-29 03:59:50,16:41:22,Mobile,16OG6JTA,43LCH1G4,Either Upon,ULA1GLLXMDFJ,2,23.45,46.9
R4QEAIMS,EQU2I9ZAEH,0O6NKYX9,2024-07-03 03:59:50,22:32:48,Mobile,SSXVVP7T,L3Z2Y5AX,Have Realize,I400Z5336M2Y,4,291.02,1164.08
0OG8966U,OA43XB6KU4,APQ0Q5LZ,2021-01-23 03:59:50,23:42:36,Online,JSE0YVJK,H1SJK89N,Mean Subject,92P5HNP63KH4,9,104.97,944.73
QH2EKDWL,Y6C3TU16LF,CS0AZPTL,2020-01-25 03:59:50,01:54:12,Mobile,EQBYX07R,G3FFOO3A,Common Story,S3AL5AMT3HV6,10,220.94,2209.4
4NF3HHH5,01KGODX1ZP,K1C2WYW8,2022-02-23 03:59:50,12:32:41,Mobile,RKS4D1SH,CHCWUKWT,Here Continue,DNYDNSN1EN4L,10,279.8,2798
1Z0NWHAR,4TSS7X41AN,EFOAEYPL,2020-08-21 03:59:50,01:46:33,In-store,IMUN23UH,BOE5KMM2,Rate My,CO6ZQ4NW8QNN,7,175.63,1229.41
IC8YS7LJ,BK0UL374E6,HK5XWTA9,2021-03-12 03:59:50,21:51:20,Online,2TXXMQ8V,L3Z2Y5AX,Have Realize,I400Z5336M2Y,9,291.02,2619.18
CJ9ONR6X,YH9WGTVX5Y,5KIGDYOK,2022-04-28 03:59:50,14:21:09,Online,1BFH4D7C,UR3DEZFD,Sure Either,4U8O0UVR9BZ1,5,222.12,1110.6
HHYKSSTP,P0BO8KDULO,K5VK2COA,2021-07-02 03:59:50,05:24:14,Online,V33MRYL4,BOUG34P3,Southern Across,1DG2PZKAPUCC,2,477.28,954.56
SO8OFQLE,YGMFKV6ABO,JZB420C6,2022-09-23 03:59:50,01:41:06,Online,EP916KW3,YC173CJU,Several Beat,17EVQFGJDNXM,9,491.12,4420.08
Y3ASPNXD,F0CBQXNRLY,8RV2V3UH,2022-10-25 03:59:50,04:52:32,In-store,BPWGPV3U,1HO36BGT,Hair Local,1LGCBFVZLG96,1,469.97,469.97
EJ9A9UUC,0X1FU7BEA5,ZNESQO18,2021-05-08 03:59:50,12:53:43,Online,2YB4LJYA,JY0FECR5,Still Ball,W4HSHUESYW04,1,135.93,135.93
KQR0R45C,CSKWVZP0UX,TU7FN4HV,2021-05-31 03:59:50,23:29:10,In-store,FWFG2SYM,G79D2WFK,Do Walk,AI0ADLMT9ZVN,6,115.16,690.96
BEZMCDVC,04GCPQIZ15,0LI309KU,2019-12-04 03:59:50,08:11:22,Mobile,PK168FBD,7ALWSCX3,What Democratic,1U1NOZHAY7QI,3,321.03,963.09
HXN1WZIC,O45YAON1MY,HJBCAPS5,2020-04-13 03:59:50,09:59:57,Mobile,BMTPXAJC,CT8HR0E2,Early Travel,JH9CT00MEBD3,3,155.61,466.83
2HX5EZ5Z,VVRH1C9JH1,1AVLKV4J,2022-08-07 03:59:50,02:18:26,Mobile,J997R3SC,MRWMWGRW,If Science,8UL2FN73F85B,1,196.34,196.34
KKERHDV8,GMG45PCI5I,X0LV4I20,2020-05-09 03:59:50,15:55:13,Mobile,57CHHKUK,FUHU0XK0,Hundred Today,4WQI4HP5CEW9,9,374.19,3367.71
5G1YRU98,EDPUH7Z35H,ERVVVU38,2023-06-11 03:59:50,15:06:11,In-store,MT30UI7G,BOUG34P3,Southern Across,1DG2PZKAPUCC,9,477.28,4295.52
F55MA4H4,U9DP1I2HP2,AXR5B32I,2024-07-15 03:59:50,16:28:35,Mobile,F01HPYYS,7ZEY16KL,Purpose Represent,D5X59TL9C28V,4,112.05,448.2
BPZMYSNO,D6GPV3GIRN,9F30EQEO,2021-09-22 03:59:50,08:46:07,In-store,BR9YP2R3,2UFB0K5X,Way Enough,6A20DXSDN6E6,2,232.79,465.58
NVOAB8NB,OEICWJ6SBP,GWEZQ3OR,2020-08-28 03:59:50,11:16:50,Mobile,9RQKTZ7O,OOC4DY7L,Son Four,C170KDJW3XIF,7,232.97,1630.79
CVIRCRW0,Z6QF19ST5I,4CDRO0GJ,2022-08-13 03:59:50,18:06:50,Mobile,WWRZNG1O,A8LXFZ3L,Test Number,0X0XIKP38LDF,2,477.79,955.58
6SGCP5T0,Y1RCJXWOBR,I53584Q1,2020-03-19 03:59:50,15:42:27,Mobile,NP3ZCLF0,MVK70G03,Our Road,G10Z51637IT9,7,227.11,1589.77
WS6CFWQ4,8J9RJMLPIV,UMTASOTL,2024-06-28 03:59:50,03:05:57,Online,ERBV3VRX,Q771BFWY,Alone Industry,4RTF0E4GYB74,7,279.22,1954.54
TOL8C1ZS,4AVZD4EVQS,WHD0AQKG,2021-01-30 03:59:50,05:36:15,Online,D3VE2OLI,V45NA4QL,Toward Really,JLAEUWUS0X7S,10,332.96,3329.6
LPUQPG9J,43B1PBVWWG,DK6OVZH9,2022-05-13 03:59:50,03:22:18,Online,UOPQBQJ5,NNOB4MSC,Letter Process,SPJ4J9GGIY8V,1,226.21,226.21
LC32O6Z2,QIFBMZQITS,Z6WI9USE,2022-12-15 03:59:50,12:29:51,Mobile,QB2I2HMR,3G5MTGKV,Need Leader,B83X4HRM2MHM,8,308.75,2470
4JCQA0VD,0ZRTMX3QWV,60VWRX9Y,2022-03-13 03:59:50,11:55:46,Online,TI59XZR6,LZ6YZGRR,Left Cover,39155QA4VUM7,4,296.4,1185.6
BUC53FRV,28C4ZVX71A,2HHDFTN9,2022-04-04 03:59:50,06:27:13,In-store,KQOX0B0Z,WJOZMKC0,Amount However,97RM1MWX2CLZ,9,154.1,1386.9
HBIN5LNB,IIXAYV1T4L,D5GBJDNR,2022-12-29 03:59:50,18:33:54,Mobile,QCC6D5WQ,1TV46B0K,Stay Evidence,F1W1KD5MYCP1,3,146.44,439.32
YJMD2IFZ,SNAUGSV8EF,NCXSE6SB,2021-03-02 03:59:50,02:30:27,Online,SY85RR89,10REGNFL,In Media,4QXMFQWWL2GO,10,211.56,2115.6
EQ5D8SQ1,0NRPSLGCLM,7KRXIUC9,2022-01-04 03:59:50,02:20:41,In-store,KLS187G8,KMYWNXAU,Tonight As,814LH5H10F3W,6,174.78,1048.68
XGNYVPB4,JL8QPCF0NI,XHU6XFKZ,2024-07-29 03:59:50,15:50:03,In-store,X2WDZYRJ,SO9L7D59,Generation Start,I2OP7CALIOZ6,9,312.96,2816.64
FQDEID6H,NT8WF4W9VY,5ZS1AIHG,2024-08-18 03:59:50,22:38:15,Mobile,L2LHMCAR,6SW9Z516,Prevent Too,LA92ZKH9H7ST,6,393.16,2358.96
ION98A2F,XD055EDR32,7XB4NVW7,2023-08-02 03:59:50,08:22:32,In-store,Y1J12MUP,3NK80EV9,Grow Whose,3BT3O5S6UB6M,7,406.3,2844.1
QKKZVT55,CRPRVWSAL2,3Y2QZ0CG,2021-01-06 03:59:50,01:09:15,Mobile,9BCIL8DW,QM1YY1XY,Attorney Enter,4P8UC3VYNKOT,7,413.81,2896.67
WPZWKKLF,NIMY5W649S,0VQ5KFG2,2022-03-21 03:59:50,07:35:56,Online,XX4ZZGC8,9G1FZW5M,Impact Exactly,YPQPY2H340UU,7,193.63,1355.41
1B7BVV9K,CD3Y2J7TKS,3BG26GQD,2023-07-29 03:59:50,13:38:57,Mobile,VNWZCRRX,I0B5URO4,Heart In,R7BJ08VJXYVK,4,219.09,876.36
IG7FGSJW,T7SPNIV77K,JS76RPP1,2021-07-14 03:59:50,12:06:21,Mobile,CW0Z9132,CYQVD9AH,List Community,SJH2QZ2LJYTA,9,235.91,2123.19
M4XAP3WN,2N726KR40S,CTPGDQ5L,2024-01-04 03:59:50,16:02:25,Online,IUU8SNJ1,HANO4VB8,Call Machine,5PX403KNBBPL,5,252.52,1262.6
7EI1WGT7,9WP1HOQ0LB,62EMI35T,2023-08-24 03:59:50,01:09:01,In-store,WTM22G30,Y8IHD7N6,Appear Tv,4QNE9MR18LFW,5,332.94,1664.7
13KD6SWT,5QVL3FFFAM,G1WPZTOH,2022-08-13 03:59:50,01:57:40,In-store,Q4IGE9TH,FKWROFJP,Take Store,Y26F2J4PKEU7,9,492.22,4429.98
MR3GNVRN,P3YAG1BSVV,9W6XKMFW,2023-08-06 03:59:50,00:07:28,Online,83OY128Q,8WQMHVQG,Enter Accept,10NF77D84ZA2,8,312.97,2503.76
DSZT8L49,1N39V0U1YW,4F9PA1BE,2023-09-20 03:59:50,05:28:58,In-store,45JNBYBP,CGSEAUWP,Military Success,HMZ5HK6XYY9H,7,117.78,824.46
EQ8IGZMT,ULMC712GMH,A8RZNYUF,2022-05-02 03:59:50,17:57:47,In-store,U6HMS5KK,7VUO3K1O,Section Subject,RYVQ3FRAPTV0,4,384.79,1539.16
VUKIWG7Q,5DH5U7DVHO,JW02D3RK,2020-02-14 03:59:50,02:29:20,Online,AVWEKQQ0,L75JY0RM,White Meeting,GGOSNVK13C31,4,333.62,1334.48
FYI8IM9U,5D59SEIQSZ,G3Z483C5,2024-02-22 03:59:50,10:12:29,In-store,JR7OOFMS,VKFIOQ1O,Spend Grow,ETFE2M369NEB,1,453.62,453.62
9MCCTGYG,T5BY9MKMWH,ZCH729IK,2024-10-04 03:59:50,18:48:57,Online,P8G5FN80,WJOZMKC0,Amount However,97RM1MWX2CLZ,8,154.1,1232.8
GEPFFEUR,FELH3DAHSW,U4BOACBP,2024-06-01 03:59:50,21:13:43,In-store,O0LQWQVD,9CF6NE4A,As Relate,AQV3HH4RIWVM,7,355.59,2489.13
NQM525WI,V9TD9J35CR,NFX7KIF5,2023-04-14 03:59:50,13:27:42,Online,TRH20BPV,RKJZHSMZ,It Artist,C1F5K0SUQP7H,1,170.13,170.13
CL8MWSQL,WIEZPVB60S,8XOHNMQI,2022-08-21 03:59:50,14:04:16,Mobile,36RWD5U9,N2MOPNGQ,Network Voice,YSOAOYZCJ1UB,2,353.55,707.1
CM6JQXS5,VR1RUP6B7C,JW4F9MKD,2024-06-09 03:59:50,09:11:58,Mobile,PIKJ544M,U3YGZLL7,Take Anything,EHY6X3JRHKTQ,4,168.53,674.12
YJFYTXE6,DE9JYYK6MW,8Y477OLB,2023-12-07 03:59:50,09:40:06,Mobile,P2OW34WM,15N8HMCJ,So Turn,MJSQTIIKBYCN,8,304.08,2432.64
TD6XTN8A,X98R2JC7WP,PJT3ABX1,2023-04-24 03:59:50,10:25:58,Mobile,GLZVKXEF,I0B5URO4,Heart In,R7BJ08VJXYVK,6,219.09,1314.54
7FIK02RK,Y9X2JID8XX,5UE16NYE,2022-08-12 03:59:50,06:52:48,Online,9RG2QSHG,HV8Q39IO,Great Way,BSEJ6HLKW2RV,5,12.45,62.25
YGDLF6EX,XBUJYES9YK,U3J3QMLO,2022-08-24 03:59:50,07:14:42,Mobile,WWLAIUPM,1KRH9DOU,Agreement Message,9RX0W7SVMOHA,4,249.61,998.44
I242QN2J,57Y49Z0Z4Z,MQ8MLERI,2022-12-02 03:59:50,10:15:14,Online,V33MRYL4,JTWFTRNT,Since Line,Q9TXY3GC3A84,9,161.4,1452.6
QJLMRPSF,CIRCBE47UC,03PJQ428,2024-09-07 03:59:50,02:05:37,Mobile,XVO3D53E,N2MOPNGQ,Network Voice,YSOAOYZCJ1UB,10,353.55,3535.5
LDHQFE5J,6EF3VHP6FZ,SYKBEW7P,2021-09-23 03:59:50,10:34:24,Mobile,UGIFKQZF,UV6010RE,Offer Campaign,7WDJ9FQYDNKE,9,435.31,3917.79
ZCIAGDZ6,HJ08VRNXGD,WJAH68PF,2022-01-07 03:59:50,23:08:14,Mobile,IUU8SNJ1,04E2FG0P,Even Interest,94LWJ1IY1OR5,3,485.53,1456.59
UBLS3ZKD,G5ZZAJHOAE,XNTDY7Y8,2024-08-29 03:59:50,08:19:52,In-store,75I0GD0I,Y51ESCF9,View Growth,IX35P5RFVVPZ,6,30.17,181.02
6CNI44SB,39Y51B8BF3,ZKXEB1LY,2021-11-25 03:59:50,08:10:56,Online,P7O7PISJ,TCWLTGQL,Letter Moment,CT1NQ4PNHSDZ,8,123.89,991.12
7GZGOUPV,HCRZMTUVAE,PNTGF5C9,2020-12-12 03:59:50,03:04:45,Mobile,ZPE146R8,BHW3GQE7,Seat Station,K4BBJVYEPIXF,2,258.71,517.42
K0QRWIE0,K7RQW7X3MT,7HDN0DVV,2022-05-20 03:59:50,10:45:37,In-store,R7TCIL8I,8AUGQ4PV,Three Thank,I5B7NSRJEODH,1,119.85,119.85
PFOXXN31,4OCOGE7GUR,PAC6PTA7,2022-11-30 03:59:50,22:02:46,Mobile,NZ2OBQRJ,J2KE2C4Y,He Any,GH1OS7T8T4IM,7,263.17,1842.19
RSFIN775,UJHHAAKDI0,OIZJE73A,2022-02-11 03:59:50,09:32:41,Online,N8QHOMEB,OD8RSLMO,Term Quickly,YAOKCE158BAC,8,200.95,1607.6
8L71OHVI,UB43305O33,6TQFZAYK,2020-06-30 03:59:50,22:55:18,Mobile,94A1DU3D,XM0W5H99,Relate War,16O3WSK5658J,2,87.82,175.64
4XSNKBR5,4Q6KRCJ9TD,GLB47SMQ,2024-02-06 03:59:50,16:19:26,Mobile,Y3KIQKNR,TILCXBXU,Easy Democrat,I2XEJUTMGB62,3,158.54,475.62
L17QA8BV,NSKK6Q1NGO,057ZU9UU,2024-10-08 03:59:50,03:47:11,In-store,EIS4QQ2X,PUME6HM0,Order Find,XVHED7TQ5EHK,5,345.01,1725.05
535QQ4W9,VP729KBDF8,Q5ORY9RY,2023-07-03 03:59:50,01:13:21,In-store,GRKO9NXF,7DPUMYXK,Population Never,1X0DABFCLI29,4,410.04,1640.16
D8EGUGTU,5HAS6L5BAB,B5VMR7DS,2020-08-11 03:59:50,09:41:55,Online,7H371B4C,RN64KHA8,Popular Day,RBGOFL804XNT,3,492.73,1478.19
ERP1GTRS,3Y3NFRL4MS,RY8V47VY,2023-02-27 03:59:50,11:46:40,In-store,0EMXWGVC,M4P2MRS7,Through Amount,QOXSU110PDGU,6,167.26,1003.56
Q0YS5VEE,BVCEJROS0Y,GTE1IW8K,2024-08-14 03:59:50,14:29:35,In-store,UI9N7RJX,4UHFVGHJ,Enter Record,AKE3N2RGB3LX,6,155.8,934.8
ZW700AAV,M8GIVUMZHY,XLWJFYYW,2024-01-02 03:59:50,10:01:47,Mobile,1JCCDFEE,PR5P32DZ,Fine Provide,9RW3KJ093UO9,4,48.97,195.88
QKUJQOWX,A9VRN9426B,1G1E2MIX,2020-10-12 03:59:50,19:47:21,In-store,UWIU8XHN,A86UAVG5,Reduce Company,ACB29G1SLU6T,4,153.38,613.52
1VSYI76Z,IPHFS3RCOG,KVGMC90L,2023-09-17 03:59:50,22:13:22,Mobile,1FLLOVSO,R3AAZPQQ,Family Success,HJW7I2OFC3N3,4,334.58,1338.32
AR2YBM83,ZKR8YSUN4U,M1P4555H,2020-12-04 03:59:50,05:41:10,Mobile,QHAF8RCK,627BJKLL,Road Recent,NJUT8OOTNJTC,4,50.48,201.92
XRY308YP,5R3OA1XG5V,A1G8ZPO1,2021-02-08 03:59:50,06:51:28,Online,EDCN3DK9,CAL71WZG,Thus Could,LU4FM9EI1ZOS,10,449.59,4495.9
N317STNK,11DV3OMKP6,JKQXG5UC,2020-02-15 03:59:50,01:03:57,In-store,YZ8GHQ6D,BC9LY2HP,Likely They,QQ7AL6XMJ25A,5,316.78,1583.9
